stat_month,region_level,sido_name,sigungu_name,vehicle_type,use_type,registration_count,unit,source_measure_key,source_form_id,source_row_no,is_aggregate
202605,시군구,대구,군위군,truck,private,5313,대,화물>자가용,5498,320,0
202605,시군구,대구,군위군,special,official,3,대,특수>관용,5498,320,0
202605,시군구,대구,군위군,truck,total,5516,대,화물>계,5498,320,1
202605,시군구,대구,군위군,total,private,16117,대,총계>자가용,5498,320,1
202605,시군구,대구,군위군,van,private,353,대,승합>자가용,5498,320,0
202605,시군구,대구,군위군,special,total,91,대,특수>계,5498,320,1
202605,시군구,대구,군위군,passenger,business,67,대,승용>영업용,5498,320,0
202605,시군구,대구,군위군,truck,official,55,대,화물>관용,5498,320,0
202605,시군구,대구,군위군,special,business,19,대,특수>영업용,5498,320,0
202605,시군구,대구,군위군,total,official,142,대,총계>관용,5498,320,1
202605,시군구,대구,군위군,total,business,255,대,총계>영업용,5498,320,1
202605,시군구,대구,군위군,total,total,16514,대,총계>계,5498,320,1
202605,시군구,대구,군위군,van,official,36,대,승합>관용,5498,320,0
202605,시군구,대구,군위군,truck,business,148,대,화물>영업용,5498,320,0
202605,시군구,대구,군위군,van,total,410,대,승합>계,5498,320,1
202605,시군구,대구,군위군,passenger,official,48,대,승용>관용,5498,320,0
202605,시군구,대구,군위군,passenger,private,10382,대,승용>자가용,5498,320,0
202605,시군구,대구,군위군,passenger,total,10497,대,승용>계,5498,320,1
202605,시군구,대구,군위군,special,private,69,대,특수>자가용,5498,320,0
202605,시군구,대구,군위군,van,business,21,대,승합>영업용,5498,320,0
202605,시군구,대구,남구,truck,private,6130,대,화물>자가용,5498,321,0
202605,시군구,대구,남구,special,official,3,대,특수>관용,5498,321,0
202605,시군구,대구,남구,truck,total,6726,대,화물>계,5498,321,1
202605,시군구,대구,남구,total,private,57754,대,총계>자가용,5498,321,1
202605,시군구,대구,남구,van,private,1174,대,승합>자가용,5498,321,0
202605,시군구,대구,남구,special,total,200,대,특수>계,5498,321,1
202605,시군구,대구,남구,passenger,business,944,대,승용>영업용,5498,321,0
202605,시군구,대구,남구,truck,official,80,대,화물>관용,5498,321,0
202605,시군구,대구,남구,special,business,57,대,특수>영업용,5498,321,0
202605,시군구,대구,남구,total,official,407,대,총계>관용,5498,321,1
202605,시군구,대구,남구,total,business,1627,대,총계>영업용,5498,321,1
202605,시군구,대구,남구,total,total,59788,대,총계>계,5498,321,1
202605,시군구,대구,남구,van,official,213,대,승합>관용,5498,321,0
202605,시군구,대구,남구,truck,business,516,대,화물>영업용,5498,321,0
202605,시군구,대구,남구,van,total,1497,대,승합>계,5498,321,1
202605,시군구,대구,남구,passenger,official,111,대,승용>관용,5498,321,0
202605,시군구,대구,남구,passenger,private,50310,대,승용>자가용,5498,321,0
202605,시군구,대구,남구,passenger,total,51365,대,승용>계,5498,321,1
202605,시군구,대구,남구,special,private,140,대,특수>자가용,5498,321,0
202605,시군구,대구,남구,van,business,110,대,승합>영업용,5498,321,0
202605,시군구,대구,달서구,truck,private,28336,대,화물>자가용,5498,322,0
202605,시군구,대구,달서구,special,official,17,대,특수>관용,5498,322,0
202605,시군구,대구,달서구,truck,total,33947,대,화물>계,5498,322,1
202605,시군구,대구,달서구,total,private,271613,대,총계>자가용,5498,322,1
202605,시군구,대구,달서구,van,private,4191,대,승합>자가용,5498,322,0
202605,시군구,대구,달서구,special,total,1282,대,특수>계,5498,322,1
202605,시군구,대구,달서구,passenger,business,26339,대,승용>영업용,5498,322,0
202605,시군구,대구,달서구,truck,official,179,대,화물>관용,5498,322,0
202605,시군구,대구,달서구,special,business,608,대,특수>영업용,5498,322,0
202605,시군구,대구,달서구,total,official,507,대,총계>관용,5498,322,1
202605,시군구,대구,달서구,total,business,33109,대,총계>영업용,5498,322,1
202605,시군구,대구,달서구,total,total,305229,대,총계>계,5498,322,1
202605,시군구,대구,달서구,van,official,115,대,승합>관용,5498,322,0
202605,시군구,대구,달서구,truck,business,5432,대,화물>영업용,5498,322,0
202605,시군구,대구,달서구,van,total,5036,대,승합>계,5498,322,1
202605,시군구,대구,달서구,passenger,official,196,대,승용>관용,5498,322,0
202605,시군구,대구,달서구,passenger,private,238429,대,승용>자가용,5498,322,0
202605,시군구,대구,달서구,passenger,total,264964,대,승용>계,5498,322,1
202605,시군구,대구,달서구,special,private,657,대,특수>자가용,5498,322,0
202605,시군구,대구,달서구,van,business,730,대,승합>영업용,5498,322,0
202605,시군구,대구,달성군,truck,private,19209,대,화물>자가용,5498,323,0
202605,시군구,대구,달성군,special,official,67,대,특수>관용,5498,323,0
202605,시군구,대구,달성군,truck,total,22386,대,화물>계,5498,323,1
202605,시군구,대구,달성군,total,private,139352,대,총계>자가용,5498,323,1
202605,시군구,대구,달성군,van,private,2573,대,승합>자가용,5498,323,0
202605,시군구,대구,달성군,special,total,799,대,특수>계,5498,323,1
202605,시군구,대구,달성군,passenger,business,1491,대,승용>영업용,5498,323,0
202605,시군구,대구,달성군,truck,official,301,대,화물>관용,5498,323,0
202605,시군구,대구,달성군,special,business,289,대,특수>영업용,5498,323,0
202605,시군구,대구,달성군,total,official,615,대,총계>관용,5498,323,1
202605,시군구,대구,달성군,total,business,5149,대,총계>영업용,5498,323,1
202605,시군구,대구,달성군,total,total,145116,대,총계>계,5498,323,1
202605,시군구,대구,달성군,van,official,118,대,승합>관용,5498,323,0
202605,시군구,대구,달성군,truck,business,2876,대,화물>영업용,5498,323,0
202605,시군구,대구,달성군,van,total,3184,대,승합>계,5498,323,1
202605,시군구,대구,달성군,passenger,official,129,대,승용>관용,5498,323,0
202605,시군구,대구,달성군,passenger,private,117127,대,승용>자가용,5498,323,0
202605,시군구,대구,달성군,passenger,total,118747,대,승용>계,5498,323,1
202605,시군구,대구,달성군,special,private,443,대,특수>자가용,5498,323,0
202605,시군구,대구,달성군,van,business,493,대,승합>영업용,5498,323,0
202605,시군구,대구,동구,truck,private,19012,대,화물>자가용,5498,324,0
202605,시군구,대구,동구,special,official,10,대,특수>관용,5498,324,0
202605,시군구,대구,동구,truck,total,23096,대,화물>계,5498,324,1
202605,시군구,대구,동구,total,private,165600,대,총계>자가용,5498,324,1
202605,시군구,대구,동구,van,private,2935,대,승합>자가용,5498,324,0
202605,시군구,대구,동구,special,total,1028,대,특수>계,5498,324,1
202605,시군구,대구,동구,passenger,business,4240,대,승용>영업용,5498,324,0
202605,시군구,대구,동구,truck,official,156,대,화물>관용,5498,324,0
202605,시군구,대구,동구,special,business,525,대,특수>영업용,5498,324,0
202605,시군구,대구,동구,total,official,370,대,총계>관용,5498,324,1
202605,시군구,대구,동구,total,business,9416,대,총계>영업용,5498,324,1
202605,시군구,대구,동구,total,total,175386,대,총계>계,5498,324,1
202605,시군구,대구,동구,van,official,89,대,승합>관용,5498,324,0
202605,시군구,대구,동구,truck,business,3928,대,화물>영업용,5498,324,0
202605,시군구,대구,동구,van,total,3747,대,승합>계,5498,324,1
202605,시군구,대구,동구,passenger,official,115,대,승용>관용,5498,324,0
202605,시군구,대구,동구,passenger,private,143160,대,승용>자가용,5498,324,0
202605,시군구,대구,동구,passenger,total,147515,대,승용>계,5498,324,1
202605,시군구,대구,동구,special,private,493,대,특수>자가용,5498,324,0
202605,시군구,대구,동구,van,business,723,대,승합>영업용,5498,324,0
202605,시군구,대구,북구,truck,private,27227,대,화물>자가용,5498,325,0
202605,시군구,대구,북구,special,official,29,대,특수>관용,5498,325,0
202605,시군구,대구,북구,truck,total,31955,대,화물>계,5498,325,1
202605,시군구,대구,북구,total,private,200974,대,총계>자가용,5498,325,1
202605,시군구,대구,북구,van,private,3325,대,승합>자가용,5498,325,0
202605,시군구,대구,북구,special,total,1080,대,특수>계,5498,325,1
202605,시군구,대구,북구,passenger,business,2440,대,승용>영업용,5498,325,0
202605,시군구,대구,북구,truck,official,226,대,화물>관용,5498,325,0
202605,시군구,대구,북구,special,business,444,대,특수>영업용,5498,325,0
202605,시군구,대구,북구,total,official,546,대,총계>관용,5498,325,1
202605,시군구,대구,북구,total,business,8036,대,총계>영업용,5498,325,1
202605,시군구,대구,북구,total,total,209556,대,총계>계,5498,325,1
202605,시군구,대구,북구,van,official,123,대,승합>관용,5498,325,0
202605,시군구,대구,북구,truck,business,4502,대,화물>영업용,5498,325,0
202605,시군구,대구,북구,van,total,4098,대,승합>계,5498,325,1
202605,시군구,대구,북구,passenger,official,168,대,승용>관용,5498,325,0
202605,시군구,대구,북구,passenger,private,169815,대,승용>자가용,5498,325,0
202605,시군구,대구,북구,passenger,total,172423,대,승용>계,5498,325,1
202605,시군구,대구,북구,special,private,607,대,특수>자가용,5498,325,0
202605,시군구,대구,북구,van,business,650,대,승합>영업용,5498,325,0
202605,시군구,대구,서구,truck,private,10658,대,화물>자가용,5498,326,0
202605,시군구,대구,서구,special,official,9,대,특수>관용,5498,326,0
202605,시군구,대구,서구,truck,total,12315,대,화물>계,5498,326,1
202605,시군구,대구,서구,total,private,73875,대,총계>자가용,5498,326,1
202605,시군구,대구,서구,van,private,1508,대,승합>자가용,5498,326,0
202605,시군구,대구,서구,special,total,301,대,특수>계,5498,326,1
202605,시군구,대구,서구,passenger,business,3100,대,승용>영업용,5498,326,0
202605,시군구,대구,서구,truck,official,123,대,화물>관용,5498,326,0
202605,시군구,대구,서구,special,business,112,대,특수>영업용,5498,326,0
202605,시군구,대구,서구,total,official,265,대,총계>관용,5498,326,1
202605,시군구,대구,서구,total,business,4930,대,총계>영업용,5498,326,1
202605,시군구,대구,서구,total,total,79070,대,총계>계,5498,326,1
202605,시군구,대구,서구,van,official,41,대,승합>관용,5498,326,0
202605,시군구,대구,서구,truck,business,1534,대,화물>영업용,5498,326,0
202605,시군구,대구,서구,van,total,1733,대,승합>계,5498,326,1
202605,시군구,대구,서구,passenger,official,92,대,승용>관용,5498,326,0
202605,시군구,대구,서구,passenger,private,61529,대,승용>자가용,5498,326,0
202605,시군구,대구,서구,passenger,total,64721,대,승용>계,5498,326,1
202605,시군구,대구,서구,special,private,180,대,특수>자가용,5498,326,0
202605,시군구,대구,서구,van,business,184,대,승합>영업용,5498,326,0
202605,시군구,대구,수성구,truck,private,15048,대,화물>자가용,5498,327,0
202605,시군구,대구,수성구,special,official,14,대,특수>관용,5498,327,0
202605,시군구,대구,수성구,truck,total,16655,대,화물>계,5498,327,1
202605,시군구,대구,수성구,total,private,213009,대,총계>자가용,5498,327,1
202605,시군구,대구,수성구,van,private,2769,대,승합>자가용,5498,327,0
202605,시군구,대구,수성구,special,total,706,대,특수>계,5498,327,1
202605,시군구,대구,수성구,passenger,business,3002,대,승용>영업용,5498,327,0
202605,시군구,대구,수성구,truck,official,212,대,화물>관용,5498,327,0
202605,시군구,대구,수성구,special,business,176,대,특수>영업용,5498,327,0
202605,시군구,대구,수성구,total,official,603,대,총계>관용,5498,327,1
202605,시군구,대구,수성구,total,business,5185,대,총계>영업용,5498,327,1
202605,시군구,대구,수성구,total,total,218797,대,총계>계,5498,327,1
202605,시군구,대구,수성구,van,official,181,대,승합>관용,5498,327,0
202605,시군구,대구,수성구,truck,business,1395,대,화물>영업용,5498,327,0
202605,시군구,대구,수성구,van,total,3562,대,승합>계,5498,327,1
202605,시군구,대구,수성구,passenger,official,196,대,승용>관용,5498,327,0
202605,시군구,대구,수성구,passenger,private,194676,대,승용>자가용,5498,327,0
202605,시군구,대구,수성구,passenger,total,197874,대,승용>계,5498,327,1
202605,시군구,대구,수성구,special,private,516,대,특수>자가용,5498,327,0
202605,시군구,대구,수성구,van,business,612,대,승합>영업용,5498,327,0
202605,시군구,대구,중구,truck,private,4177,대,화물>자가용,5498,328,0
202605,시군구,대구,중구,special,official,16,대,특수>관용,5498,328,0
202605,시군구,대구,중구,truck,total,4810,대,화물>계,5498,328,1
202605,시군구,대구,중구,total,private,55464,대,총계>자가용,5498,328,1
202605,시군구,대구,중구,van,private,979,대,승합>자가용,5498,328,0
202605,시군구,대구,중구,special,total,152,대,특수>계,5498,328,1
202605,시군구,대구,중구,passenger,business,1128,대,승용>영업용,5498,328,0
202605,시군구,대구,중구,truck,official,149,대,화물>관용,5498,328,0
202605,시군구,대구,중구,special,business,28,대,특수>영업용,5498,328,0
202605,시군구,대구,중구,total,official,323,대,총계>관용,5498,328,1
202605,시군구,대구,중구,total,business,1956,대,총계>영업용,5498,328,1
202605,시군구,대구,중구,total,total,57743,대,총계>계,5498,328,1
202605,시군구,대구,중구,van,official,69,대,승합>관용,5498,328,0
202605,시군구,대구,중구,truck,business,484,대,화물>영업용,5498,328,0
202605,시군구,대구,중구,van,total,1364,대,승합>계,5498,328,1
202605,시군구,대구,중구,passenger,official,89,대,승용>관용,5498,328,0
202605,시군구,대구,중구,passenger,private,50200,대,승용>자가용,5498,328,0
202605,시군구,대구,중구,passenger,total,51417,대,승용>계,5498,328,1
202605,시군구,대구,중구,special,private,108,대,특수>자가용,5498,328,0
202605,시군구,대구,중구,van,business,316,대,승합>영업용,5498,328,0
202605,시도,대구,,truck,private,135110,대,화물>자가용,5498,329,0
202605,시도,대구,,special,official,168,대,특수>관용,5498,329,0
202605,시도,대구,,truck,total,157406,대,화물>계,5498,329,1
202605,시도,대구,,total,private,1193758,대,총계>자가용,5498,329,1
202605,시도,대구,,van,private,19807,대,승합>자가용,5498,329,0
202605,시도,대구,,special,total,5639,대,특수>계,5498,329,1
202605,시도,대구,,passenger,business,42751,대,승용>영업용,5498,329,0
202605,시도,대구,,truck,official,1481,대,화물>관용,5498,329,0
202605,시도,대구,,special,business,2258,대,특수>영업용,5498,329,0
202605,시도,대구,,total,official,3778,대,총계>관용,5498,329,1
202605,시도,대구,,total,business,69663,대,총계>영업용,5498,329,1
202605,시도,대구,,total,total,1267199,대,총계>계,5498,329,1
202605,시도,대구,,van,official,985,대,승합>관용,5498,329,0
202605,시도,대구,,truck,business,20815,대,화물>영업용,5498,329,0
202605,시도,대구,,van,total,24631,대,승합>계,5498,329,1
202605,시도,대구,,passenger,official,1144,대,승용>관용,5498,329,0
202605,시도,대구,,passenger,private,1035628,대,승용>자가용,5498,329,0
202605,시도,대구,,passenger,total,1079523,대,승용>계,5498,329,1
202605,시도,대구,,special,private,3213,대,특수>자가용,5498,329,0
202605,시도,대구,,van,business,3839,대,승합>영업용,5498,329,0
202605,시군구,인천,강화군,truck,private,10880,대,화물>자가용,5498,330,0
202605,시군구,인천,강화군,special,official,11,대,특수>관용,5498,330,0
202605,시군구,인천,강화군,truck,total,11809,대,화물>계,5498,330,1
202605,시군구,인천,강화군,total,private,40354,대,총계>자가용,5498,330,1
202605,시군구,인천,강화군,van,private,1025,대,승합>자가용,5498,330,0
202605,시군구,인천,강화군,special,total,389,대,특수>계,5498,330,1
202605,시군구,인천,강화군,passenger,business,2291,대,승용>영업용,5498,330,0
202605,시군구,인천,강화군,truck,official,161,대,화물>관용,5498,330,0
202605,시군구,인천,강화군,special,business,93,대,특수>영업용,5498,330,0
202605,시군구,인천,강화군,total,official,374,대,총계>관용,5498,330,1
202605,시군구,인천,강화군,total,business,3421,대,총계>영업용,5498,330,1
202605,시군구,인천,강화군,total,total,44149,대,총계>계,5498,330,1
202605,시군구,인천,강화군,van,official,53,대,승합>관용,5498,330,0
202605,시군구,인천,강화군,truck,business,768,대,화물>영업용,5498,330,0
202605,시군구,인천,강화군,van,total,1347,대,승합>계,5498,330,1
202605,시군구,인천,강화군,passenger,official,149,대,승용>관용,5498,330,0
202605,시군구,인천,강화군,passenger,private,28164,대,승용>자가용,5498,330,0
202605,시군구,인천,강화군,passenger,total,30604,대,승용>계,5498,330,1
202605,시군구,인천,강화군,special,private,285,대,특수>자가용,5498,330,0
202605,시군구,인천,강화군,van,business,269,대,승합>영업용,5498,330,0
202605,시군구,인천,계양구,truck,private,15623,대,화물>자가용,5498,331,0
202605,시군구,인천,계양구,special,official,17,대,특수>관용,5498,331,0
202605,시군구,인천,계양구,truck,total,18632,대,화물>계,5498,331,1
202605,시군구,인천,계양구,total,private,112919,대,총계>자가용,5498,331,1
202605,시군구,인천,계양구,van,private,2767,대,승합>자가용,5498,331,0
202605,시군구,인천,계양구,special,total,687,대,특수>계,5498,331,1
202605,시군구,인천,계양구,passenger,business,94299,대,승용>영업용,5498,331,0
202605,시군구,인천,계양구,truck,official,113,대,화물>관용,5498,331,0
202605,시군구,인천,계양구,special,business,330,대,특수>영업용,5498,331,0
202605,시군구,인천,계양구,total,official,297,대,총계>관용,5498,331,1
202605,시군구,인천,계양구,total,business,98949,대,총계>영업용,5498,331,1
202605,시군구,인천,계양구,total,total,212165,대,총계>계,5498,331,1
202605,시군구,인천,계양구,van,official,59,대,승합>관용,5498,331,0
202605,시군구,인천,계양구,truck,business,2896,대,화물>영업용,5498,331,0
202605,시군구,인천,계양구,van,total,4250,대,승합>계,5498,331,1
202605,시군구,인천,계양구,passenger,official,108,대,승용>관용,5498,331,0
202605,시군구,인천,계양구,passenger,private,94189,대,승용>자가용,5498,331,0
202605,시군구,인천,계양구,passenger,total,188596,대,승용>계,5498,331,1
202605,시군구,인천,계양구,special,private,340,대,특수>자가용,5498,331,0
202605,시군구,인천,계양구,van,business,1424,대,승합>영업용,5498,331,0
202605,시군구,인천,남동구,truck,private,27235,대,화물>자가용,5498,332,0
202605,시군구,인천,남동구,special,official,29,대,특수>관용,5498,332,0
202605,시군구,인천,남동구,truck,total,31065,대,화물>계,5498,332,1
202605,시군구,인천,남동구,total,private,254346,대,총계>자가용,5498,332,1
202605,시군구,인천,남동구,van,private,4353,대,승합>자가용,5498,332,0
202605,시군구,인천,남동구,special,total,1118,대,특수>계,5498,332,1
202605,시군구,인천,남동구,passenger,business,20561,대,승용>영업용,5498,332,0
202605,시군구,인천,남동구,truck,official,164,대,화물>관용,5498,332,0
202605,시군구,인천,남동구,special,business,495,대,특수>영업용,5498,332,0
202605,시군구,인천,남동구,total,official,1005,대,총계>관용,5498,332,1
202605,시군구,인천,남동구,total,business,25466,대,총계>영업용,5498,332,1
202605,시군구,인천,남동구,total,total,280817,대,총계>계,5498,332,1
202605,시군구,인천,남동구,van,official,455,대,승합>관용,5498,332,0
202605,시군구,인천,남동구,truck,business,3666,대,화물>영업용,5498,332,0
202605,시군구,인천,남동구,van,total,5552,대,승합>계,5498,332,1
202605,시군구,인천,남동구,passenger,official,357,대,승용>관용,5498,332,0
202605,시군구,인천,남동구,passenger,private,222164,대,승용>자가용,5498,332,0
202605,시군구,인천,남동구,passenger,total,243082,대,승용>계,5498,332,1
202605,시군구,인천,남동구,special,private,594,대,특수>자가용,5498,332,0
202605,시군구,인천,남동구,van,business,744,대,승합>영업용,5498,332,0
202605,시군구,인천,동구,truck,private,3278,대,화물>자가용,5498,333,0
202605,시군구,인천,동구,special,official,2,대,특수>관용,5498,333,0
202605,시군구,인천,동구,truck,total,4652,대,화물>계,5498,333,1
202605,시군구,인천,동구,total,private,24357,대,총계>자가용,5498,333,1
202605,시군구,인천,동구,van,private,771,대,승합>자가용,5498,333,0
202605,시군구,인천,동구,special,total,420,대,특수>계,5498,333,1
202605,시군구,인천,동구,passenger,business,868,대,승용>영업용,5498,333,0
202605,시군구,인천,동구,truck,official,31,대,화물>관용,5498,333,0
202605,시군구,인천,동구,special,business,319,대,특수>영업용,5498,333,0
202605,시군구,인천,동구,total,official,108,대,총계>관용,5498,333,1
202605,시군구,인천,동구,total,business,2603,대,총계>영업용,5498,333,1
202605,시군구,인천,동구,total,total,27068,대,총계>계,5498,333,1
202605,시군구,인천,동구,van,official,34,대,승합>관용,5498,333,0
202605,시군구,인천,동구,truck,business,1343,대,화물>영업용,5498,333,0
202605,시군구,인천,동구,van,total,878,대,승합>계,5498,333,1
202605,시군구,인천,동구,passenger,official,41,대,승용>관용,5498,333,0
202605,시군구,인천,동구,passenger,private,20209,대,승용>자가용,5498,333,0
202605,시군구,인천,동구,passenger,total,21118,대,승용>계,5498,333,1
202605,시군구,인천,동구,special,private,99,대,특수>자가용,5498,333,0
202605,시군구,인천,동구,van,business,73,대,승합>영업용,5498,333,0
202605,시군구,인천,미추홀구,truck,private,16619,대,화물>자가용,5498,334,0
202605,시군구,인천,미추홀구,special,official,18,대,특수>관용,5498,334,0
202605,시군구,인천,미추홀구,truck,total,22133,대,화물>계,5498,334,1
202605,시군구,인천,미추홀구,total,private,164279,대,총계>자가용,5498,334,1
202605,시군구,인천,미추홀구,van,private,3612,대,승합>자가용,5498,334,0
202605,시군구,인천,미추홀구,special,total,1331,대,특수>계,5498,334,1
202605,시군구,인천,미추홀구,passenger,business,12233,대,승용>영업용,5498,334,0
202605,시군구,인천,미추홀구,truck,official,137,대,화물>관용,5498,334,0
202605,시군구,인천,미추홀구,special,business,850,대,특수>영업용,5498,334,0
202605,시군구,인천,미추홀구,total,official,440,대,총계>관용,5498,334,1
202605,시군구,인천,미추홀구,total,business,18528,대,총계>영업용,5498,334,1
202605,시군구,인천,미추홀구,total,total,183247,대,총계>계,5498,334,1
202605,시군구,인천,미추홀구,van,official,92,대,승합>관용,5498,334,0
202605,시군구,인천,미추홀구,truck,business,5377,대,화물>영업용,5498,334,0
202605,시군구,인천,미추홀구,van,total,3772,대,승합>계,5498,334,1
202605,시군구,인천,미추홀구,passenger,official,193,대,승용>관용,5498,334,0
202605,시군구,인천,미추홀구,passenger,private,143585,대,승용>자가용,5498,334,0
202605,시군구,인천,미추홀구,passenger,total,156011,대,승용>계,5498,334,1
202605,시군구,인천,미추홀구,special,private,463,대,특수>자가용,5498,334,0
202605,시군구,인천,미추홀구,van,business,68,대,승합>영업용,5498,334,0
202605,시군구,인천,부평구,truck,private,19020,대,화물>자가용,5498,335,0
202605,시군구,인천,부평구,special,official,9,대,특수>관용,5498,335,0
202605,시군구,인천,부평구,truck,total,22261,대,화물>계,5498,335,1
202605,시군구,인천,부평구,total,private,212162,대,총계>자가용,5498,335,1
202605,시군구,인천,부평구,van,private,3809,대,승합>자가용,5498,335,0
202605,시군구,인천,부평구,special,total,756,대,특수>계,5498,335,1
202605,시군구,인천,부평구,passenger,business,18465,대,승용>영업용,5498,335,0
202605,시군구,인천,부평구,truck,official,106,대,화물>관용,5498,335,0
202605,시군구,인천,부평구,special,business,293,대,특수>영업용,5498,335,0
202605,시군구,인천,부평구,total,official,338,대,총계>관용,5498,335,1
202605,시군구,인천,부평구,total,business,22776,대,총계>영업용,5498,335,1
202605,시군구,인천,부평구,total,total,235276,대,총계>계,5498,335,1
202605,시군구,인천,부평구,van,official,80,대,승합>관용,5498,335,0
202605,시군구,인천,부평구,truck,business,3135,대,화물>영업용,5498,335,0
202605,시군구,인천,부평구,van,total,4772,대,승합>계,5498,335,1
202605,시군구,인천,부평구,passenger,official,143,대,승용>관용,5498,335,0
202605,시군구,인천,부평구,passenger,private,188879,대,승용>자가용,5498,335,0
202605,시군구,인천,부평구,passenger,total,207487,대,승용>계,5498,335,1
202605,시군구,인천,부평구,special,private,454,대,특수>자가용,5498,335,0
202605,시군구,인천,부평구,van,business,883,대,승합>영업용,5498,335,0
202605,시군구,인천,서구,truck,private,33562,대,화물>자가용,5498,336,0
202605,시군구,인천,서구,special,official,32,대,특수>관용,5498,336,0
202605,시군구,인천,서구,truck,total,40400,대,화물>계,5498,336,1
202605,시군구,인천,서구,total,private,322178,대,총계>자가용,5498,336,1
202605,시군구,인천,서구,van,private,5606,대,승합>자가용,5498,336,0
202605,시군구,인천,서구,special,total,1653,대,특수>계,5498,336,1
202605,시군구,인천,서구,passenger,business,6411,대,승용>영업용,5498,336,0
202605,시군구,인천,서구,truck,official,193,대,화물>관용,5498,336,0
202605,시군구,인천,서구,special,business,779,대,특수>영업용,5498,336,0
202605,시군구,인천,서구,total,official,554,대,총계>관용,5498,336,1
202605,시군구,인천,서구,total,business,15258,대,총계>영업용,5498,336,1
202605,시군구,인천,서구,total,total,337990,대,총계>계,5498,336,1
202605,시군구,인천,서구,van,official,104,대,승합>관용,5498,336,0
202605,시군구,인천,서구,truck,business,6645,대,화물>영업용,5498,336,0
202605,시군구,인천,서구,van,total,7133,대,승합>계,5498,336,1
202605,시군구,인천,서구,passenger,official,225,대,승용>관용,5498,336,0
202605,시군구,인천,서구,passenger,private,282168,대,승용>자가용,5498,336,0
202605,시군구,인천,서구,passenger,total,288804,대,승용>계,5498,336,1
202605,시군구,인천,서구,special,private,842,대,특수>자가용,5498,336,0
202605,시군구,인천,서구,van,business,1423,대,승합>영업용,5498,336,0
202605,시군구,인천,연수구,truck,private,12346,대,화물>자가용,5498,337,0
202605,시군구,인천,연수구,special,official,12,대,특수>관용,5498,337,0
202605,시군구,인천,연수구,truck,total,16145,대,화물>계,5498,337,1
202605,시군구,인천,연수구,total,private,232519,대,총계>자가용,5498,337,1
202605,시군구,인천,연수구,van,private,2812,대,승합>자가용,5498,337,0
202605,시군구,인천,연수구,special,total,1009,대,특수>계,5498,337,1
202605,시군구,인천,연수구,passenger,business,5611,대,승용>영업용,5498,337,0
202605,시군구,인천,연수구,truck,official,138,대,화물>관용,5498,337,0
202605,시군구,인천,연수구,special,business,549,대,특수>영업용,5498,337,0
202605,시군구,인천,연수구,total,official,403,대,총계>관용,5498,337,1
202605,시군구,인천,연수구,total,business,10583,대,총계>영업용,5498,337,1
202605,시군구,인천,연수구,total,total,243505,대,총계>계,5498,337,1
202605,시군구,인천,연수구,van,official,90,대,승합>관용,5498,337,0
202605,시군구,인천,연수구,truck,business,3661,대,화물>영업용,5498,337,0
202605,시군구,인천,연수구,van,total,3664,대,승합>계,5498,337,1
202605,시군구,인천,연수구,passenger,official,163,대,승용>관용,5498,337,0
202605,시군구,인천,연수구,passenger,private,216913,대,승용>자가용,5498,337,0
202605,시군구,인천,연수구,passenger,total,222687,대,승용>계,5498,337,1
202605,시군구,인천,연수구,special,private,448,대,특수>자가용,5498,337,0
202605,시군구,인천,연수구,van,business,762,대,승합>영업용,5498,337,0
202605,시군구,인천,옹진군,truck,private,15965,대,화물>자가용,5498,338,0
202605,시군구,인천,옹진군,special,official,3,대,특수>관용,5498,338,0
202605,시군구,인천,옹진군,truck,total,16150,대,화물>계,5498,338,1
202605,시군구,인천,옹진군,total,private,33749,대,총계>자가용,5498,338,1
202605,시군구,인천,옹진군,van,private,605,대,승합>자가용,5498,338,0
202605,시군구,인천,옹진군,special,total,168,대,특수>계,5498,338,1
202605,시군구,인천,옹진군,passenger,business,61887,대,승용>영업용,5498,338,0
202605,시군구,인천,옹진군,truck,official,126,대,화물>관용,5498,338,0
202605,시군구,인천,옹진군,special,business,14,대,특수>영업용,5498,338,0
202605,시군구,인천,옹진군,total,official,255,대,총계>관용,5498,338,1
202605,시군구,인천,옹진군,total,business,62921,대,총계>영업용,5498,338,1
202605,시군구,인천,옹진군,total,total,96925,대,총계>계,5498,338,1
202605,시군구,인천,옹진군,van,official,51,대,승합>관용,5498,338,0
202605,시군구,인천,옹진군,truck,business,59,대,화물>영업용,5498,338,0
202605,시군구,인천,옹진군,van,total,1617,대,승합>계,5498,338,1
202605,시군구,인천,옹진군,passenger,official,75,대,승용>관용,5498,338,0
202605,시군구,인천,옹진군,passenger,private,17028,대,승용>자가용,5498,338,0
202605,시군구,인천,옹진군,passenger,total,78990,대,승용>계,5498,338,1
202605,시군구,인천,옹진군,special,private,151,대,특수>자가용,5498,338,0
202605,시군구,인천,옹진군,van,business,961,대,승합>영업용,5498,338,0
202605,시군구,인천,중구,truck,private,8471,대,화물>자가용,5498,339,0
202605,시군구,인천,중구,special,official,18,대,특수>관용,5498,339,0
202605,시군구,인천,중구,truck,total,16923,대,화물>계,5498,339,1
202605,시군구,인천,중구,total,private,87516,대,총계>자가용,5498,339,1
202605,시군구,인천,중구,van,private,1723,대,승합>자가용,5498,339,0
202605,시군구,인천,중구,special,total,2054,대,특수>계,5498,339,1
202605,시군구,인천,중구,passenger,business,1006,대,승용>영업용,5498,339,0
